flow_id_col1,flow_id_col2,flow_id_col4,flow_id_col5,per_flow_max
h19,h6,288,288,15
h20,h130,1352,1352,15
h32,h11,1206,1206,15
h32,h121,357,357,15
h10,h80,142,142,14
h26,h76,225,225,14
h32,h29,517,517,14
h16,h57,374,374,13
h21,h98,57,57,13
h25,h46,1290,1290,13
h16,h32,159,159,12
h27,h66,1084,1084,12
h9,h130,293,293,12
h12,h80,716,716,11
h32,h58,429,429,11
h11,h133,1452,1452,10
h20,h123,678,678,10
h18,h11,5,5,9
h21,h121,1370,1370,9
h22,h119,1426,1426,9
h24,h83,1275,1275,9
h19,h97,372,372,8
h26,h101,1125,1125,8
h26,h113,417,417,8
h5,h65,147,147,8
h12,h80,321,321,7
h15,h97,966,966,7
h23,h131,631,631,7
h8,h57,1101,1101,7
h9,h22,166,166,7
h4,h91,449,449,6
h26,h76,1401,1401,5
h32,h133,430,430,5
h1,h66,1373,1373,4
h9,h67,352,352,4
h11,h56,172,172,2
h14,h71,33,33,2
h25,h132,27,27,2
h29,h77,62,62,2
h29,h89,384,384,2
h7,h121,799,799,2
