flow_id_col1,flow_id_col2,flow_id_col4,flow_id_col5,per_flow_max
h15,h68,45,45,19
h18,h54,1156,1156,19
h2,h46,124,124,19
h21,h115,875,875,19
h21,h82,391,391,19
h25,h15,1301,1301,19
h27,h6,261,261,19
h29,h128,753,753,19
h3,h100,438,438,19
h31,h72,454,454,19
h4,h78,120,120,19
h11,h54,1293,1293,18
h12,h29,1338,1338,18
h16,h53,882,882,18
h22,h92,767,767,18
h27,h109,1463,1463,18
h3,h101,1513,1513,18
h3,h51,1440,1440,18
h31,h26,630,630,18
h8,h92,1139,1139,18
h18,h43,825,825,17
h19,h27,460,460,17
h19,h43,853,853,17
h19,h78,1197,1197,17
h21,h86,1177,1177,17
h21,h98,57,57,17
h22,h129,1377,1377,17
h24,h132,420,420,17
h6,h10,1053,1053,17
h6,h77,822,822,17
h16,h95,269,269,16
h17,h57,272,272,16
h20,h57,185,185,16
h24,h2,560,560,16
h31,h3,1182,1182,16
h6,h102,1379,1379,16
h8,h60,1143,1143,16
h1,h91,177,177,15
h11,h7,1144,1144,15
h14,h1,1307,1307,15
h15,h34,137,137,15
h16,h68,571,571,15
h18,h70,132,132,15
h19,h97,372,372,15
h23,h44,574,574,15
h25,h82,1520,1520,15
h26,h58,1250,1250,15
h27,h127,433,433,15
h28,h10,86,86,15
h6,h144,612,612,15
h6,h65,1194,1194,15
h10,h18,482,482,14
h14,h126,304,304,14
h7,h17,1413,1413,14
h8,h61,1385,1385,14
h9,h62,1392,1392,14
h15,h48,160,160,13
h24,h115,1329,1329,13
h28,h142,1045,1045,13
h29,h132,157,157,13
h3,h87,129,129,13
h6,h3,186,186,13
h7,h123,1038,1038,13
h8,h125,859,859,13
h9,h75,258,258,13
h10,h31,1047,1047,12
h18,h33,144,144,12
h19,h88,917,917,12
h2,h23,1149,1149,12
h26,h101,1125,1125,12
h29,h93,1118,1118,12
h30,h105,495,495,12
h32,h88,718,718,12
h6,h76,44,44,12
h8,h37,139,139,12
h1,h83,502,502,11
h10,h66,343,343,11
h11,h103,108,108,11
h12,h7,388,388,11
h15,h24,1049,1049,11
h17,h49,1191,1191,11
h25,h31,387,387,11
h28,h8,675,675,11
h4,h140,761,761,11
h7,h144,661,661,11
h18,h102,650,650,10
h19,h125,1123,1123,10
h2,h28,896,896,10
h21,h122,25,25,10
h23,h45,926,926,10
h32,h37,1258,1258,10
h4,h92,1002,1002,10
h7,h95,1099,1099,10
h16,h141,1429,1429,9
h16,h57,374,374,9
h19,h143,1242,1242,9
h22,h16,1432,1432,9
h26,h70,1262,1262,9
h7,h108,424,424,9
h8,h107,320,320,9
h15,h97,966,966,8
h18,h3,163,163,8
h20,h130,1352,1352,8
h26,h74,1154,1154,8
h29,h132,541,541,8
h30,h48,1261,1261,8
h6,h126,1494,1494,8
h8,h57,1101,1101,8
h11,h15,1058,1058,7
h12,h52,1103,1103,7
h28,h49,932,932,7
h31,h138,626,626,7
h1,h47,1167,1167,6
h1,h5,237,237,6
h12,h111,1434,1434,6
h13,h124,1365,1365,6
h16,h59,1159,1159,6
h2,h89,1198,1198,6
h21,h17,1246,1246,6
h22,h13,564,564,6
h28,h6,1041,1041,6
h30,h82,1074,1074,6
h31,h11,721,721,6
h4,h9,509,509,6
h6,h139,1350,1350,6
h7,h103,1251,1251,6
h10,h144,1085,1085,5
h11,h68,576,576,5
h12,h118,614,614,5
h15,h62,1309,1309,5
h21,h137,759,759,5
h32,h17,1147,1147,5
h5,h15,821,821,5
h5,h81,365,365,5
h8,h91,135,135,5
h1,h93,1478,1478,4
h11,h20,208,208,4
h13,h57,1205,1205,4
h14,h104,1209,1209,4
h14,h45,1274,1274,4
h26,h48,760,760,4
